premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['Pink flowers displayed in a large glass jar. A glass jar filled with a bunch of white flowers An close up of some pink flowers in a glass bottle. A close up picture of a vase and flowers in the vase.'],['A glass vase with white and pink flowers. '],['A helmeted baseball player carries his bat on the diamond.'],0.7716399431228638,0.8699120879173279,0.9312300086021423,-0.06131792068481445,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,247
['An old red fire truck parked at a car show with on lookers. A man wearing a cowboy hat standing next to an old red truck. Several men look at a refurbished pickup at a car show. Men gather around a tow truck at an antique car show.'],['Two men looking at an old tow truck in a parking lot.'],['a rack full of closed umbrellas outside a shop'],0.8506971001625061,0.9580473303794861,0.8748272657394409,0.08322006464004517,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,248
['An empty street is lined with large umbrellas.  A sidewalk that has umbrellas and vendors on it. There is a white umbrella on a street. Two umbrellas that are sitting on the sidewalk.'],['A cobblestone street has few patrons on it.'],['a couple of people sit on a beach together '],0.9108066558837891,0.9569448232650757,0.934341311454773,0.022603511810302734,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,249
['A giraffe lowering its head to graze on some grass. A giraffe standing near trees and elephant ear plants. a giraffe grazing on a green grass area bordered with trees. Some giraffes feeding on some lush green grass near the trees.'],['There is a giraffe that is eating from the grass'],['A skier leaning to the side on a snowy hill.'],0.909658670425415,0.8945335149765015,0.9067845344543457,-0.012251019477844238,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,250
"['a living room filled with couches, chairs, tv, and windows a living room with a giant rug filled with furniture. a very nice room with beautiful crouch and a screen A living room with a couch, television, and a colorful rug.']",['A brown and red themed living room setup. '],['A young women chases the ball as other soccer players chase her.'],0.8045328855514526,0.8832607865333557,0.9060204029083252,-0.022759616374969482,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,251
['A batch of very deformed looking carrots among a group of different types of vegetables. Fresh carrots hang tied together on a pole. There are some oddly shaped carrots hanging up Some carrots that have grown in an irregular twisty shape hang from a post.'],['Oddly shaped carrots hanging in front of other vegetables.'],"['The large kitchen has a stove, and a dual sink on the counter. ']",0.809311032295227,0.8918673992156982,0.9157683253288269,-0.023900926113128662,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,252
['A group of giraffes that are standing in the grass. A herd of giraffe standing on to of a grass covered field. Giraffes in a stand of trees stare in the same direction. Three giraffes standing on a plain with a few trees'],['Three giraffes standing in some tall grass with trees.'],['A very large plane is flying through the sky.'],0.7741168141365051,0.8384230136871338,0.8659902811050415,-0.027567267417907715,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,253
['An open refrigerator filled with lots of food. The refrigerator and the inside door are full of food. There is a refrigerator that is filled with food. Open fridge door displaying a wide selection of food inside.'],['n open refrigerator door exposing all the food inside'],['A group of young girls playing a game of soccer.'],0.679614245891571,0.8219255208969116,0.9252461194992065,-0.10332059860229492,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,254
['A man in black shirt on a motorcycle in a street. a person sitting on a motorcycle on a city street a man ready to ride a motor bike on a street road A person on a motor cycle poses on the road.'],['a man standing on his motorcycle by the road '],['A white interior with an oven built in to it'],0.9226584434509277,0.9611383676528931,0.9216247797012329,0.039513587951660156,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,255
['A large group of people running after a frisbee A group of people playing a game of Frisbee. this is people running in a grassy field A group of people playing frisbee on a field.'],['Men and women running on a grassy field.'],['A person standing next to a metal urinal in a bathroom.'],0.8595627546310425,0.9075225591659546,0.9413804411888123,-0.033857882022857666,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,256
['A blurry and out of focus image of a person on a bike riding in a field  towards cows in the distance. A person riding a motorcycle in a cow pasture. A blurry photo of a boy riding his bike through the grass. Blurry picture of a boy riding a bike through a grassy field near some cows'],['We see a blurry picture of a person riding a bike through a field with some cows.'],['There is a very large cake with fondant decoration'],0.8810573816299438,0.9804940223693848,0.8484076261520386,0.1320863962173462,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,257
['Commuter buses parked in a lot outside an apartment complex. Two buses parked in a parking lot next to each other. A yellow bus parked in a parking lot. A yellow and blue bus is parked in a lot.'],['A city bus traveling at dusk in a metropolitan setting.'],['I can see that the hitter just hit the ball.'],0.830781102180481,0.960845947265625,0.8552742004394531,0.10557174682617188,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,258
['A plane that is flying in the sky over two houses. A plane is flying over a dual house.  Two brown houses sitting next to a sandy beach. A plane is flying in the clear sky over some houses.'],['A plane is flying in the sky over two houses. '],['A small furry animal is being held next to a piece of broccoli.'],0.9437968730926514,0.9909075498580933,0.9604659080505371,0.030441641807556152,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,259
"['A busted up toilet sitting inside of a bath tub. a white toilet sitting in a bathtub beside a hole in the floor  an image of a bathroom setting with a tub in the toilet A bathtub with a white, broken toilet sitting inside.']",['a bathroom toilet upended into a white bathtub.'],['Baseball players at home plate with a large crowd watching. '],0.827271044254303,0.9133096933364868,0.8647031784057617,0.0486065149307251,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,260
['A number of heart shaped boxes stacked on top of each other. A large triple layer cake with two glass birds on top of it. A wedding cake is decorated with love birds.  A heart shaped cake with a pair of dove decorations sitting on top.'],['a close up of a cake on a table'],['Two people playing a video game on a television.'],0.9362311363220215,0.9473483562469482,0.9354580640792847,0.011890292167663574,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,261
['A large gray tiger cat standing on a table. A cat next to a box full of lots of trinkets. A grey cat sits next to a shelf covered in nick-knacks. A cat sitting next to a table with small figurines on it.'],['a gray black and white cat is sitting on a brown cabinet'],['A man riding an elephant in the evening.'],0.8728495836257935,0.9274842739105225,0.930638313293457,-0.0031540393829345703,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,262
['A man riding a motorcycle next to a woman driving an SUV A man on a motorcycle is talking with a person in a minivan in a residential neighborhood.  A woman in a van and a man in a motorcycle pass by and talk. A person in a van with a canoe strapped to the roof stopped in the middle of the street next to a motorcyclist with a helmet on a motorcycle.'],['A man on a motorcycle talking to a woman in an SUV on residential street.'],['A transport truck with a tarp covered trailer drive down the road.'],0.907189667224884,0.9825481176376343,0.9271448254585266,0.055403292179107666,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,263
['A herd of brown cows standing in a field behind a wire fence. A herd of cattle wait to drink at the trough. Group of brown cows all grouped together in front of a wired fence. Several cows drinking water from a  water receptacle.'],['Group of cows in a field near a water trough.'],['A man carrying a bag walking down the train tracks. '],0.8757342100143433,0.9811134338378906,0.8831608891487122,0.09795254468917847,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,264
['A stone building has a tall clock tower. Old stone building with a clock tower and a steeple An older building with an attached clock tower and green roof. A tall building with a clock on the front of it'],['A large building with a clock tower and dome on top.'],['The man is eagerly biting into a large sandwich.'],0.9051884412765503,0.9717512130737305,0.9125347137451172,0.05921649932861328,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,265
['A surfboard is recycled into a unique planter. A surfboard has been incorporated into the landscaping. A piece of a surfboard on top of rocks in a lush green yard. a surf  board on top of a tree stump'],['A surfboard on a stump in weeds in a backyard.'],['A doll sitting on a chair at a small table.'],0.9265424609184265,0.9534924626350403,0.9528859853744507,0.0006064772605895996,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,266
