premise,correct,incorrect,pos_sim,neg_sim
Two girls on an amusement park ride smiling and laughing.,The two girls were happy at the amusement park,The two girls were home watching television and feeling sad,0.859292864799,-0.937159359455
A large group of people walking down a city street.,group of people walking,a man sits,0.928548336029,-0.416030347347
A small dog wearing a green sweater and a backpack walks through snow.,A dog walks through the snow.,A huge dog wearing nothing runs through the yard.,0.892312288284,-0.542098760605
a surfer is riding the waves whilst another surfer sits on his board waiting.,There are people surfing.,A surfer watches as his friend is eaten by a large shark.,0.570152103901,-0.553989171982
The streets are busy and people contemplate their futures.,People are thinking about futures.,People are screaming,0.975624918938,-0.439959824085
A man wearing a blue sweatshirt and a white hard hat is working on a construction project.,The man is a construction worker.,The man works only in a t-shirt and socks.,0.763180136681,-0.382986843586
A man with black pants on walks by a wall with unique art painted on it.,A man is near a structure.,A man is in outer space.,0.906418144703,-0.635080754757
A man in a blue helmet jumping off of a hill on a dirt bike.,The man is doing a trick on a bike.,The man is skateboarding in a park.,0.878937125206,0.0524901226163
A young man in black and white striped shirt rests on the grass while traffic passes nearby on the road.,A boy is on the grass.,The boy is wearing a dress.,0.742986917496,-0.700255990028
A man and woman are talking in a party atmosphere with a crowd and purple and blue lights behind them.,A man and woman talk at a party.,Two women sit looking bored at a party.,0.477094650269,-0.549077093601
There is a group of three women and one man singing while one of the woman plays a guitar.,People singing,Nobody is singing.,0.773095071316,-0.19336374104
A group of men walks next to train tracks that are covered in snow.,Some men walk near the tracks.,Some men are sitting in a hottub.,0.966859221458,-0.387741267681
A mother pushing a stroller and holding the hand of a toddler.,A mother is walking with a child.,The mother is carrying groceries in both hands.,0.763640522957,-0.313301950693
Two doctors are working on a surgical procedure.,Two doctors are working together,Two men are eating donuts,0.869671225548,-0.119641244411
Taller runner in orange and smaller one in blue run side by side around track in crowded stadium.,Two people are running together in the stadium.,The people are laying in the grass at the park.,0.649358868599,-0.561116576195
A boy in overalls blows bubbles.,A boy is blowing bubbles.,A man is juggling in the park.,0.989892601967,0.205980539322
A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub.,The girl is under the age of 18 years old.,The girl is asleep at the bottom of the ocean.,0.0284824594855,-0.303049504757
A man wearing an apron is smiling at a plate of food.,The man is happy by the sight of the food before him.,The woman looked at the food plate and frowned.,0.899066329002,-0.723291635513
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,People are at a pool.,The pool is 10ft deep.,0.904601335526,0.700193583965
An elderly woman wearing a flower printed apron with a pink colored shirt is cooking inside her kitchen.,A women is cooking,A man is eating food,0.807678520679,0.611680626869
A group of people playing guitars and singing.,"There are several people in this photo, and they are all making music.",The group is watching television and waiting for their lottery numbers to come up.,0.542769014835,-0.527452230453
"A man wearing a hat, glasses and a painted mustache standing in a crowd of Asian people holding up a stick.","Man in a hat and glasses, holding up a stick, standing in a crowd of people.","Man ordering food at a restaurant, sitting with his family.",0.99742770195,0.238976210356
"A family, daughter in the middle, walks down the street.",family walking down a street,the family is seated,0.959375679493,-0.473845779896
One military man executes a combat move on another outside a gated facility.,Two military men are engaged in combat.,Two men are fleeing an enemy camp in a homemade hot air balloon.,0.719270884991,0.187071323395
People shopping at the marketplace.,People are shopping.,A woman is swimming in the ocean.,0.924919724464,-0.573207259178
A man with an open shirt and glasses holding a microphone and another man in a bowler hat and plaid suit using a bow on an instrument.,The singer wears glasses and the man on the stringed instrument is wearing a hat.,The singer and musician are in the bathroom.,0.956341743469,-0.520289838314
Man and woman walking near the ocean.,man and woman walk near water.,The man and woman are in a desert.,0.982598662376,-0.63986158371
A couple are having lunch together.,People are eating.,People are raising the flag.,0.852760314941,-0.482082903385
"Three elephants, each carrying a group of people, walking through the water.",Three elephants carry people through the water.,The elephants are performing in a circus tent.,0.84902381897,0.391345351934
a boy and girl hold hands walking down a railroad track,The boy and girl are outside.,The boy and girl are arguing.,0.735775709152,-0.516346216202
Two dogs sit in front of a man dressed in native American attire.,Dogs are sitting close to the man.,Huskies are pulling the iditarod sled.,0.374380111694,0.22317263484
A man is roller-skating down the wall next to some white steps.,A man is rollerskating.,A woman is paying for lunch.,0.486979007721,-0.849292039871
"A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates.",A smiling schoolgirl leads the her line of classmates.,Children screech in delight and stampede in all directions with no regard for the elderly residents of the nursing home.,0.847403049469,-0.765104532242
A small child playing in a dusty square.,A child is playing.,A teenager is playing in his room.,0.778602361679,-0.499518811703
A young barefoot girl in a pink dress is jumping outside.,A child is playing.,The child sits in a dark room watching television.,0.713874220848,-0.820101201534
A man is navigating a boat.,A man is on a water vehicle.,A man is steering his car down the highway.,0.468927055597,-0.307165384293
"A brown dog is laying on his side on a beige carpet, with a green object in the foreground.",A brown dog is laying on the carpet with a green thing next to it.,The dog is dead.,0.873517930508,-0.297499120235
A slender woman wearing jeans and a colorful purse is standing on a large yellow maneuver.,A woman is standing,The woman is seated,0.703029870987,-0.513875961304
"Three men playing cricket wearing all white, with one man wearing a blue helmet.",Four men are playing cricket.,Four men are walking to the store in New Jersey.,0.870483398438,-0.130359441042
"A woman, whose face can only be seen in a mirror, is applying eyeliner in a dimly lit room.",A woman is applying eyeliner in a dimly lit room.,A man is playing softball.,0.748941659927,-0.264410197735
