correct,incorrect,premise,pos_sim,neg_sim
A cat hiding behind a bunch of boxes next to a laptop.,a man that is walking down a sidewalk,A cat sitting behind storage containers and a computer. A black and white cat hides behind a laptop screen and some drawers. A cat is peaking around from behind a computer monitor. A black and white cat is staring out some storage containers.,0.9936142563819887,-0.2225426733493806
A mixer is pictured on a wood counter top and a tile back splash can be seen in the background.,A dog takes a nap on some very snugly blankets.  ,Kitchen appliance in use on wooden counter top in cooking area. A food process sitting on a counter that has a mixture in it. Blender with white puree inside on kitchen counter a blender type mixer sitting on a cabinet,0.09054221957921982,-0.08862423896789562
"Fruit, bacon, boiled egg, and a bagel with cream cheese. ",A man wearing a suit is taking a self portrait with a camera.,"A glass container with different compartments filled with food. A serving dish with four compartments containing a bagel, a hard boiled egg, bacon and fruit. An organized lunchbox with partitions, filled with healthy food. A breakfast tray with fruit, bacon. eggs, and a bagel.",0.9199865460395813,-0.049393072724342346
A bunch of folks standing by a food truck.,Girl using her laptop computer while laying on a bed.,"People in line in the street at an ice cream truck.
 A group of people standing outside of a blue ice cream trucks. People standing at the ice cream truck waiting to get some. A line iof 6 people is formed at the pink ice cream truck.",0.7361932992935181,-0.13360877335071564
Modern bathroom with stone sink area and tiled walls.,A white plate topped with food sitting on a table.,A small bathroom with marble tiles and counter. a toilet with the toilet seat left up and the sink next to it The black and white photo shows a toilet and a bathroom sink. a toilet a sink a counter a mirror and some toilet paper,0.9264283180236816,-0.3906107842922212
A purple bathroom with three sinks and a purple countertop with a mirror surrounded with light bulbs.,a room with a sink and a bathtub and towels ,"A small bathroom with a mirror and sinks. A rest room with three sinks and a well lighted mirror. A nice lighted bathroom has three fancy sinks. A bathroom with mirror, hand dryers, and multiple sinks.",0.9426327347755432,0.9017137289047239
A blender sitting on the side of a grassy area.,a kitchen with a refrigerator a sink and a washing machine ,A blender sitting next to a field full of grass. A close up of a blender outside on the sidewalk. A blender sits on the concrete next to some greenery.  A large blender sitting on a sidewalk by a lawn.,0.9641655087471008,-0.3585873246192932
Many different birds are eating food out of different kinds of bird feeders.,A man at a restaurant table getting a slice of pizza. ,A next of bird feeders filled with lots of birds. A collage of pictures with different type of birds in feeders. Birds eating from various type of bird feeders Various photographs of birds feeding from bird feeders.,0.867732048034668,-0.13928261399269104
"Potato's, vegetables, and meat sitting on a plate.",A woman sitting in a crowd checks her cell phone.,"A plate topped with meat, eggs and potatoes. a plate with meat, eggs, and some mixed veggies The displayed dish includes potatoes and green vegetables. A close up of a mixture of food on a plate. ",0.7886182069778442,0.19501608610153198
The man is sitting on top of the elephant.,a horse playfully rolls around on the grass as a person watches.,A man sitting on the back of an elephant sitting on the ground reaching for the man with its trunk. A young man who is sitting on top of very large elephant. A large gray elephant laying on top of the ground. A man is sitting on a squatting elephant.,0.9291045665740969,0.5013062953948975
A small black goat sits next to a white large goat.,A middle aged man is playing with a WII game.,Couple of sheep relaxing in a fielder brown a couple of sheep are in a grassy field A view of a baby goat standing and a mother goat sitting in a field. A large white sheep laying next to a baby sheep.,0.8176633715629575,-0.11076182126998901
A street sign stating Water St. with flowers underneath.,an image of a big cabinet in a living room,A street sign surrounded by beautiful potted flowers in bloom. A street sign hanging with a pot of flowers. A street sign for Water St. is seen festooned with flowers. Flowers are all around the sign that says Water Street.,0.9546858072280884,-0.20239026844501495
A herd of elephants eating from a grove of trees.,A man flying into the air while riding a skateboard.,A zebra standing next to an elephant next to some trees. The elephant with the herd is stretching it's trunk upwards near a tree.  A group of elephants feed in some trees. Several elephants eating leaves on trees at a zoo.,0.8371226191520689,-0.438088595867157
Bride and groom teddy bears on top of a table.,A stop sign with another message than it's true one.,A table with a couple of bears on it. a stuffed white bear is on a table two white teddy bears on a white table A table with two teddy bears sitting on it with writing on them. ,0.8878663182258608,-0.04033980146050464
Woman in a bikini plays with her dog in the surf.,A cat is walking on a rug in a living room,A woman and a black and white dog on the beach. A woman in the ocean with a black and white dog. A beautiful woman playing in the ocean with her dog. The woman is in the water with playing with her dog. ,0.8732457160949707,-0.575706422328949
Breakfast foods on a plastic tray at an outdoor cafe,There is a plate filled with fries and sandwiches.,"A tray of food sits on an outdoor table.  a black table with purple tray with a drink and food on it There is a tray full of food and a cup of water on the tray. Eggs, bacon and sausage in a paper trough. ",0.5901834964752197,0.4788404107093811
