premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
"Steps are initiated to allow program board membership to reflect the clienteligible community and include representatives from the funding community, corporations and other partners.",The board includes those from the funding community and corporations.,There isn't a fair representation of board members on the program.,0.9655677080154419,0.36536672711372375,0.9552246928215027,0.23239850997924805
He knew how the Simulacra was supposed to develop.,He knew how the Sim would change.,He didn't know about Sims.,0.8950109481811523,0.10308453440666199,0.9049511551856995,0.18213051557540894
"In addition, the senior executives at these organizations demonstrated their sustained commitment to financerelated improvement initiatives by using key business/line managers to drive improvement efforts, attending key meetings, ensuring that the necessary resources are made available, and creating a system of rewards and incentives to recognize those who support improvement initiatives.",Senior executives showed their commitment to improvements by using key managers.,Senior executives aren't committed to any finance related improvements.,0.9045096933841705,0.03977930545806879,0.8129568696022034,0.09042930603027344
"In the 19th century, when Kashmir was the most exotic hill-station of them all, the maharaja forbade the British to buy land there, so they then hit on the brilliant alternative of building luxuriously appointed houseboats moored on the lakes near Srinagar.",The maharaja allowed the British to build houseboats on the lakes.,The British alternatively built houseboats but they were not luxurious.,0.32229289412498474,0.5118580535054207,0.9037670493125916,0.1816176176071167
The panels are to collect advice and recommendations from representatives of affected small entities as part of their deliberative process.,"The panels will collect advice, along with data from representatives of the affected entities.",The panels do not need to collect anything from the representative of the affected small entities.,0.9764546155929565,0.24247252941131592,0.9869672954082489,0.26572616398334503
and these comments were considered in formulating the interim rules.,The rules developed in the interim were put together with these comments in mind.,The interim rules failed to take the comments into consideration.,0.9955361485481262,0.17262351512908936,0.999330461025238,0.27828338742256165
"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.","He was very outgoing and extroverted, as well as nice to be around.",He never wanted any attention and kept to himself all the time.,0.9207791090011597,0.26648131012916565,0.7545206844806671,0.03385311365127558
"Broadly speaking, the CEF Moderate scenario can be thought of as a 50% increase in funding for programs that promote a variety of both demand-side and supply-side technologies.",A 50% increase in funding for programs promote a variety of both demand-side and supply-side technologies according to the CEF Moderate scenario.,The CEF Moderate scenario can be thought of as a 10% decrease in funding for programs.,0.9944608211517334,0.3312762975692749,0.9816557466983795,0.2623564898967743
"North of Mytilini, stop at the village of Moria, where you will find the remains of a huge Roman aqueduct surrounded by grazing goats.",The village of Moria contains the ruins of a massive Roman aqueduct.,There is nothing special to see in the village of Moria.,0.7397579252719879,0.18747186660766602,0.7746001482009888,0.05570068955421448
"Lucy screamed, I've got to know.",Lucy wanted to know.,Lucy wanted to ignore it.,0.5859237462282181,0.3526448607444763,0.8066937029361725,0.08830440044403076
i was trying to think about some of my favorite people that i liked in music and they're none of them are recent right,I enjoy older music. ,All of my favorite musicians are current. ,0.7330169677734375,0.5698089823126793,0.8503009080886841,0.1323312520980835
yes uh i bought a uh Bristol thirty five five for my wife,"My wife has a Bristol 355, which I bought for her.","My wife absolutely has a Bristol 355, just not from me. ",0.5258230399340391,0.45640090852975845,0.7883107662200928,0.07054561376571655
Las Vegas now seems poised to accept the multiple layers of its existence as a tourist city.,Las Vegas appeals to multiple types of people.,The layers of existence are not accepted by Las Vegas.,0.7279041260480881,0.30116720497608185,0.8828848302364349,0.16548112034797668
"See you Aug. 12, or soon thereafter, we hope.",The person was invited for August 12.,The person told not to come until December.,0.933716356754303,0.3321530222892761,0.9979328215122223,0.2805446982383728
i spent a number of years in the service as an intelligence analyst,I was an intelligence analyst for quite some time.,I was only briefly in the service as a driver.,0.9908324182033539,0.15466991066932678,0.9379717707633972,0.22101086378097534
"That is, businesses commonly contract out any function that can be done by another firm at a lower cost.",Some firsts are able to perform business functions at different costs.,Businesses always perform business functions internally.,0.9480692148208618,0.3652809262275696,0.9617734253406525,0.24500370025634766
There are also a couple of small aircraft lying offshore (relics of drug runners who ran out of luck) that make fascinating artificial dive sites.,"There are a few small airplanes offshore that belonged to unlucky drug runners, and they are so interesting to see during artificial diving.",Abandoned aircraft have never been found in this area.,0.683103397488594,0.05070215463638306,0.7941194772720337,0.07764458656311035
"Also, Time claims that for the past year, the FBI has been seeking Robert Jacques, a possible accomplice to Timothy McVeigh in the Oklahoma City bombing.",Time reported the FBI is looking for new leads in the case.,Everyone knows McVeigh acted alone.,0.9458545446395874,0.1354524791240692,0.8449779450893402,0.12957710027694702
Just look at the entertainment industry's self-image instead.,"Instead, take a look at the entertainment industry and its self image. ",Look at the lawnmower industry for example. ,0.9822802841663361,0.8379640281200409,0.8905420005321503,0.17529916763305664
i like the Moody Blues,I am very fond of the Moody Blues,I do not like the music of the Moody Blues.,0.9769095778465271,0.20793741941452026,0.9380946457386017,0.22310730814933777
